id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
173153                                                                                              ,tt1745862,Phil Spector,Phil Spector,en,2013-03-24,2013.0,92.0,0.0,0.0,0.0,4.657956,5.9,37.0,,Released
140222                                                                                              ,tt1976989,Love and Honor,Love and Honor,en,2013-03-22,2013.0,92.0,0.0,0.0,0.0,6.617821,5.8,135.0,,Released
144340                                                                                              ,tt1814621,Admission,Admission,en,2013-03-21,2013.0,107.0,13000000.0,18000000.0,5000000.0,10.098539,5.5,307.0,,Released
158900                                                                                              ,tt2188741,Faro,Faro,en,2013-03-15,2013.0,88.0,0.0,0.0,0.0,0.126305,5.5,2.0,,Released
164580                                                                                              ,tt2332801,The Spirit of '45,The Spirit of '45,en,2013-03-15,2013.0,94.0,0.0,0.0,0.0,1.269054,6.0,3.0,,Released
168426                                                                                              ,tt1587309,If I Were You,If I Were You,en,2013-03-15,2013.0,115.0,0.0,0.0,0.0,2.37094,7.5,10.0,,Released
158011                                                                                              ,tt1911644,The Call,The Call,en,2013-03-14,2013.0,94.0,13000000.0,68572378.0,55572378.0,8.611077,6.6,1275.0,,Released
141733                                                                                              ,tt2072933,Cottage Country,Cottage Country,en,2013-03-13,2013.0,91.0,0.0,0.0,0.0,5.743909,5.0,48.0,,Released
169800                                                                                              ,tt2635006,The Retrieval,The Retrieval,en,2013-03-11,2013.0,91.0,0.0,0.0,0.0,1.597258,6.4,20.0,,Released
176077                                                                                              ,tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,en,2013-03-11,2013.0,88.0,0.0,0.0,0.0,1.219246,4.8,14.0,,Released
169794                                                                                              ,tt2452384,All That I Am,All That I Am,en,2013-03-10,2013.0,82.0,0.0,0.0,0.0,0.638862,5.0,1.0,,Released
173499                                                                                              ,tt2091295,Everyone's Going to Die,Everyone's Going to Die,en,2013-03-10,2013.0,86.0,0.0,0.0,0.0,0.058801,6.0,1.0,,Released
175791                                                                                              ,tt2753492,Ci vuole un gran fisico,Ci vuole un gran fisico,it,2013-03-10,2013.0,,0.0,0.0,0.0,0.684208,4.7,18.0,,Released
123109                                                                                              ,tt1763264,No One Lives,No One Lives,en,2013-03-09,2013.0,86.0,2900000.0,74918.0,-2825082.0,7.202832,5.5,173.0,,Released
173467                                                                                              ,tt2370224,Milius,Milius,en,2013-03-09,2013.0,103.0,0.0,0.0,0.0,2.103548,6.9,20.0,,Released
173491                                                                                              ,tt2450264,TINY: A Story About Living Small,TINY: A Story About Living Small,en,2013-03-09,2013.0,62.0,0.0,0.0,0.0,0.877716,6.5,15.0,,Released
160118                                                                                              ,tt2187115,Child's Pose,Poziţia copilului,ro,2013-03-08,2013.0,116.0,1104000.0,0.0,-1104000.0,3.465681,6.6,30.0,,Released
172817                                                                                              ,tt2362778,Saheb Biwi Aur Gangster Returns,Saheb Biwi Aur Gangster Returns,hi,2013-03-08,2013.0,142.0,0.0,0.0,0.0,1.021034,6.6,6.0,,Released
173495                                                                                              ,tt2708946,Unhung Hero,Unhung Hero,en,2013-03-08,2013.0,84.0,0.0,0.0,0.0,1.217759,5.5,25.0,,Released
175291                                                                                              ,tt2389182,Cheap Thrills,Cheap Thrills,en,2013-03-08,2013.0,85.0,0.0,0.0,0.0,11.311004,6.3,156.0,,Released
160139                                                                                              ,tt1654523,Night Train to Lisbon,Night Train to Lisbon,en,2013-03-07,2013.0,111.0,7700000.0,0.0,-7700000.0,6.976215,6.4,130.0,,Released
173205                                                                                              ,tt2444946,Girl Rising,Girl Rising,en,2013-03-07,2013.0,101.0,0.0,0.0,0.0,3.273977,7.1,17.0,,Released
173443                                                                                              ,tt2231208,Rio 2096: A Story of Love and Fury,Uma História de Amor e Fúria,pt,2013-03-07,2013.0,98.0,2000000.0,0.0,-2000000.0,1.320196,6.6,17.0,,Released
173847                                                                                              ,tt2343371,Amiche da morire,Amiche da morire,en,2013-03-07,2013.0,,0.0,0.0,0.0,2.572216,6.2,59.0,,Released
175245                                                                                              ,tt1753821,Ferocious,Ferocious,en,2013-03-07,2013.0,93.0,0.0,0.0,0.0,0.942526,5.7,6.0,,Released
173185                                                                                              ,tt2186812,It Boy,20 ans d'écart,fr,2013-03-06,2013.0,92.0,0.0,0.0,0.0,5.616687,6.2,332.0,,Released
174645                                                                                              ,tt2083231,Java Heat,Java Heat,en,2013-03-06,2013.0,104.0,0.0,0.0,0.0,4.601191,5.1,29.0,,Released
166627                                                                                              ,tt2319797,Calloused Hands,Calloused Hands,en,2013-03-03,2013.0,100.0,0.0,0.0,0.0,0.011853,0.0,0.0,,Released
171771                                                                                              ,tt2449612,The Scar,La Cicatrice,en,2013-03-03,2013.0,90.0,0.0,0.0,0.0,0.025665,0.0,0.0,,Released
167198                                                                                              ,tt2155391,The Midnight Game,The Midnight Game,en,2013-03-02,2013.0,74.0,0.0,0.0,0.0,1.64194,2.4,6.0,,Released
167960                                                                                              ,tt2449810,Sanitarium,Sanitarium,en,2013-03-01,2013.0,106.0,0.0,0.0,0.0,10.267494,4.6,26.0,,Released
171755                                                                                              ,tt1806910,Genius on Hold,Genius on Hold,en,2013-03-01,2013.0,91.0,0.0,0.0,0.0,0.15796,6.7,3.0,,Released
171759                                                                                              ,tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,en,2013-03-01,2013.0,97.0,0.0,0.0,0.0,2.207763,5.6,13.0,,Released
171885                                                                                              ,tt2421498,Lost Rivers,Lost Rivers,en,2013-03-01,2013.0,72.0,0.0,0.0,0.0,0.021035,0.0,0.0,,Released
173189                                                                                              ,tt2226050,Brian Posehn: The Fartist,Brian Posehn: The Fartist,en,2013-03-01,2013.0,58.0,0.0,0.0,0.0,0.682588,7.4,4.0,,Released
172767                                                                                              ,tt2518848,500 MPH Storm,500 MPH Storm,en,2013-02-28,2013.0,90.0,3000000.0,0.0,-3000000.0,3.698229,2.9,21.0,,Released
170689                                                                                              ,tt2106550,Möbius,Möbius,fr,2013-02-27,2013.0,103.0,0.0,0.0,0.0,9.299699,5.4,64.0,,Released
171337                                                                                              ,tt1697064,Siberian Education,Educazione siberiana,it,2013-02-27,2013.0,110.0,0.0,0.0,0.0,13.631223,6.7,138.0,,Released
